"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"4","baseline","0.6","8","24","152.7999999999999","0.01326259946949603","0.01326259946949603","0.7222222222222222","65","25"
"3","baseline","0.6","8","36","126.69999999999996","0.01198083067092652","0.01198083067092652","0.6666666666666666","60","30"
"1","baseline","0.6","8","45","212.60000000000002","0.011899095668729175","0.011899095668729175","0.7777777777777778","70","20"
"6","baseline","0.6","8","45","93.89999999999999","0.05033557046979866","0.05033557046979866","1","90","0"
"5","baseline","0.6","8","26","111.89999999999999","-0.03865979381443299","0.03865979381443299","1","0","90"
"2","baseline","0.6","8","29","27.59999999999998","-0.08305647840531567","0.08305647840531567","0.7777777777777778","20","70"
"3","baseline","0.6","8","37","128.29999999999995","0.012628255722178332","0.012628255722178332","0.6777777777777778","61","29"
"4","baseline","0.6","8","25","154.7999999999999","0.013089005235602103","0.013089005235602103","0.7222222222222222","65","25"
"1","baseline","0.6","8","46","215.10000000000002","0.011759172154280337","0.011759172154280337","0.7777777777777778","70","20"
"2","baseline","0.6","8","30","25.09999999999998","-0.0905797101449276","0.0905797101449276","0.7777777777777778","20","70"
"6","baseline","0.6","8","46","98.39999999999999","0.047923322683706075","0.047923322683706075","1","90","0"
"3","baseline","0.6","8","38","129.79999999999995","0.011691348402182389","0.011691348402182389","0.6666666666666666","60","30"
"5","baseline","0.6","8","27","107.39999999999999","-0.04021447721179625","0.04021447721179625","1","0","90"
"4","baseline","0.6","8","26","156.8999999999999","0.013565891472868189","0.013565891472868189","0.7333333333333333","66","24"
"2","baseline","0.6","8","31","22.59999999999998","-0.09960159362549809","0.09960159362549809","0.7777777777777778","20","70"
"6","baseline","0.6","8","47","102.89999999999999","0.04573170731707318","0.04573170731707318","1","90","0"
"3","baseline","0.6","8","39","131.19999999999996","0.010785824345146426","0.010785824345146426","0.6555555555555556","59","31"
"5","baseline","0.6","8","28","102.89999999999999","-0.04189944134078213","0.04189944134078213","1","0","90"
"4","baseline","0.6","8","27","158.7999999999999","0.012109623964308522","0.012109623964308522","0.7111111111111111","64","26"
"2","baseline","0.6","8","32","20.09999999999998","-0.11061946902654878","0.11061946902654878","0.7777777777777778","20","70"
"6","baseline","0.6","8","48","104.39999999999999","0.01457725947521866","0.01457725947521866","0.6666666666666666","60","30"
"3","baseline","0.6","8","40","132.39999999999995","0.00914634146341455","0.00914634146341455","0.6333333333333333","57","33"
"5","baseline","0.6","8","29","98.39999999999999","-0.04373177842565598","0.04373177842565598","1","0","90"
"4","baseline","0.6","8","28","160.9999999999999","0.013853904282115807","0.013853904282115807","0.7444444444444445","67","23"
"2","baseline","0.6","8","33","17.59999999999998","-0.12437810945273645","0.12437810945273645","0.7777777777777778","20","70"
"6","baseline","0.6","8","49","105.69999999999999","0.01245210727969346","0.01245210727969346","0.6444444444444445","58","32"
"1","baseline","0.6","8","47","217.60000000000002","0.011622501162250115","0.011622501162250115","0.7777777777777778","70","20"
"3","baseline","0.6","8","41","133.49999999999994","0.008308157099697846","0.008308157099697846","0.6222222222222222","56","34"
"5","baseline","0.6","8","30","96.8","-0.01626016260162596","0.01626016260162596","0.6777777777777778","29","61"
"2","baseline","0.6","8","34","15.09999999999998","-0.1420454545454547","0.1420454545454547","0.7777777777777778","20","70"
"6","baseline","0.6","8","50","106.39999999999999","0.0066225165562914185","0.0066225165562914185","0.5777777777777777","52","38"
"4","baseline","0.6","8","29","162.9999999999999","0.012422360248447215","0.012422360248447215","0.7222222222222222","65","25"
"1","baseline","0.6","8","48","220.10000000000002","0.011488970588235293","0.011488970588235293","0.7777777777777778","70","20"
"2","baseline","0.6","8","35","12.59999999999998","-0.16556291390728498","0.16556291390728498","0.7777777777777778","20","70"
"5","baseline","0.6","8","31","95.3","-0.015495867768595042","0.015495867768595042","0.6666666666666666","30","60"
"6","baseline","0.6","8","51","104.1","-0.021616541353383433","0.021616541353383433","0.7555555555555555","22","68"
"4","baseline","0.6","8","30","165.09999999999988","0.01288343558282206","0.01288343558282206","0.7333333333333333","66","24"
